#'chr'	'start'	'end'	'White_Adi.'	'Beige_Adi.'
chr17	17576495	17578496	1.7993129791359244	2.6865323794477884
chr17	17751475	17753476	2.645174523451886	2.1444528725233436
chr17	28724896	28726897	3.8664373288902647	3.7469509165425627
chr17	28725931	28727932	3.4638490826358614	3.2383901013665533
chr17	29567046	29569047	3.6874730412288805	3.9472614699052384
chr17	29567516	29569517	3.3271718450463683	3.590608440106644
chr17	34960459	34962460	2.5110575602871426	2.7660158434332005
chr17	47187935	47189936	4.0972901939138024	4.22820304350795
chr17	48577349	48579350	4.275448245975334	3.9635048501462022
chr17	48592960	48594961	3.2870556747001864	3.721702265047049
chr18	5629699	5631700	1.619863081192863	2.368191539827527
chr18	77132682	77134683	1.5101004123016173	1.6303090046748072
chr19	3062106	3064107	1.401071615261577	1.356180594189718
chr19	12774619	12776620	2.730688247517754	2.9935222405226014
chr19	12994607	12996608	2.740898157334827	2.3301290575313742
chr19	18940260	18942261	1.586031131875233	1.4763902754420621
chr19	29707639	29709640	3.857842431898786	4.599246331432604
chr19	35138725	35140726	2.9085660419461514	3.3264434617882572
chr19	38318844	38320845	1.5561965950441665	1.047749844865165
chr19	42216756	42218757	3.553626993016498	2.770019280135357
chr19	45716328	45718329	3.6203068691664577	3.9740520835061797
chr19	47255522	47257523	3.1640002486501166	2.798254911450372
chr19	47712421	47714422	2.6025965155392274	2.3504642871240504
chr19	57560394	57562395	0.5354461978844589	1.1059762058282416
chr2	8680862	8682863	4.033577298257997	3.48106215349526
chr2	11344436	11346437	4.110204827416669	4.2826941021676665
chr2	48568019	48570020	3.440255531344657	4.274739106099009
chr2	54455316	54457317	3.7078428949102444	4.011920288406212
chr2	55009448	55011449	3.010106823336157	3.6297161976694965
chr2	62697874	62699875	3.150830241087148	4.065735018546568
chr2	62978322	62980323	-0.19713888120241804	0.27625363358215316
chr2	64987476	64989477	3.1875324342854263	2.8506516269618385
chr2	95788664	95790665	0.0	0.0
chr2	102760962	102762963	1.0247099648047964	1.8674505903544911
chr2	108533181	108535182	3.993877628651023	4.301987629740632
chr2	109435652	109437653	2.111493376143966	2.51700783654939
chr20	3158864	3160865	2.686188686419896	2.774788700724715
chr20	44737895	44739896	2.4529548166535937	2.8259150686808954
chr20	50567054	50569055	0.5411843056085407	1.764491594892213
chr21	16418195	16420196	3.3343248452664094	2.88392999786626
chr21	45533705	45535706	0.8887931099592662	2.523346555088036
chr22	38191099	38193100	2.6535705840927193	2.951963253424761
chr22	38212534	38214535	0.113545200088284	0.8924788045779916
chr22	40176924	40178925	3.7313626453014397	4.10961132112048
chr22	50184914	50186915	1.7342062812093917	2.0265798635449426
chr22	50199978	50201979	2.353844814216611	2.7094568568389654
chr22	50329773	50331774	0.2792300941953762	0.8920141839194692
chr3	9843058	9845059	2.443971811844984	2.720908609803629
chr3	12350471	12352472	3.8633289648247278	4.388739558392597
chr3	14431669	14433670	1.3003408210139233	0.8974719055224925
chr3	38023786	38025787	3.00904621128427	2.8828809828077495
chr3	42618818	42620819	0.21398258823932725	0.16758465057965935
chr3	42653504	42655505	4.029364816160368	3.654437692805209
chr3	46565523	46567524	1.2067172879698513	0.6236455180377697
chr3	52289073	52291074	2.087618975955415	2.5646924046343726
chr3	73555937	73557938	3.480151102406505	3.7766506119448007
chr3	107521935	107523936	2.4128258747469804	2.6373620514629006
chr3	126286704	126288705	1.6112410761681675	1.8373806972652995
chr3	129723112	129725113	3.533582873988047	3.6559785157334526
chr3	136927038	136929039	0.5895163701278273	0.7424482510749038
chr3	141401348	141403349	3.8720133272208885	3.2380612969259492
chr3	156816061	156818062	2.951973934380688	2.6017747914296634
chr3	171809482	171811483	4.460051899945025	4.169410626556906
chr3	187736943	187738944	4.8554867234961625	4.702785632381157
chr3	194632688	194634689	2.7250070561500896	1.9030885058562994
chr3	196711357	196713358	3.5660353686536466	3.952935672162461
chr4	53507382	53509383	2.887058038387894	2.2040813539934896
chr4	70703800	70705801	4.173023731931337	4.409397928789817
chr4	73222113	73224114	2.9530982546368514	3.0639587702918765
chr4	122921596	122923597	3.796805059204129	4.32292056143254
chr4	142304943	142306944	-0.5676793526565463	0.2913747868020793
chr4	159266736	159268737	2.1613246187900113	3.230239487838173
chr4	168510567	168512568	-0.8881503505679925	-0.48127733918402404
chr5	96701788	96703789	4.054656049501272	4.392496919544581
chr5	113293948	113295949	2.9052400676076866	2.6441112902091777
chr5	119267691	119269692	3.5181284489362374	3.5763816355838127
chr5	134525107	134527108	4.50461139586235	4.795638466802772
chr5	138037605	138039606	0.2702930596105395	1.552156753228661
chr5	142697045	142699046	2.6336715932295554	3.3461561545095
chr5	142697069	142699070	2.6300482734557824	3.369757453276214
chr5	147452958	147454959	2.9092953965175505	2.287187377658132
chr5	159099482	159101483	4.091440805046362	3.906727304013263
chr5	180809439	180811440	4.582396134952821	4.310634113879239
chr6	18263547	18265548	3.4702268961119227	3.3664474528609922
chr6	30325808	30327809	4.529295992512222	4.281700666903046
chr6	33074989	33076990	-0.3561546867186552	-0.6225680520926518
chr6	56842664	56844665	3.807542236350309	3.580053894396287
chr6	79630328	79632329	0.23856427353128495	0.26216025783799995
chr6	106540133	106542134	2.0698494142353234	2.8264650830661737
chr6	109093818	109095819	4.170971912579699	4.0341295128667225
chr7	1054278	1056279	0.6221037443718285	1.016693588017133
chr7	5396243	5398244	3.288937690283914	3.5619985152140825
chr7	94394607	94396608	4.279494283113848	3.8970337433025706
chr7	99437921	99439922	3.597592518767333	3.3928742562058405
chr7	102395362	102397363	3.37723530250332	3.56279203610958
chr7	107743103	107745104	3.600152277078845	3.6524092763061624
chr7	134890399	134892400	3.2781786758112976	3.6119987869707524
chr7	143619942	143621943	0.028941839352540525	0.0
chr7	155251433	155253434	3.253495643792151	3.8873887984291544
chr8	9150573	9152574	1.6489081854476018	1.8994203190515186
chr8	17675493	17677494	0.7089830572908099	1.7736934620606335
chr8	61688848	61690849	3.6424937978509413	4.243080447360752
chr8	101789976	101791977	2.376915287567471	2.7611274594925415
chr8	106656667	106658668	2.788914163468682	3.11310381002737
chr8	119672452	119674453	1.4503540901519587	1.3782990761603908
chr8	129938871	129940872	2.438900109590857	3.1200700017770315
chr8	144103249	144105250	3.8767382338535437	4.450503397864328
chr9	685763	687764	4.108855598664263	4.231141377994
chr9	127801857	127803858	4.542754756072559	4.652568584558429
chr9	129109792	129111793	3.753792285160964	3.7016799001520564
chrX	7146236	7148237	2.0288931078341292	2.334285398016527
chrX	15737269	15739270	1.5797235643699579	1.8353552721125128
chrX	52957517	52959518	0.0	0.0
chrX	72304913	72306914	0.3754027374388331	1.1300688036159736
chrX	72306186	72308187	0.5863230825255825	1.513603907077884
chrX	100592359	100594360	0.3776150853298853	1.4079336635712565
chrX	109535875	109537876	2.396922173620727	2.46881013967995
chrX	115016615	115018616	1.1466850836042717	0.6842736106994145
chrX	136168636	136170637	3.535475956500565	3.766710507491751
chrX	136203720	136205721	3.172073750909469	3.6387825329939605
