#'chr'	'start'	'end'	'White_Adi.'	'Beige_Adi.'
chr20	64255194	64256195	1.405441942624636	2.033055298653119
chr21	16418695	16419696	2.8030717099367917	1.5131072728903026
chr21	44939412	44940413	2.2241724159476997	1.3027353845673164
chr21	45534205	45535206	3.586530006096199	5.320639238570318
chr22	38213034	38214035	1.5031006682907548	1.9909566985818494
chr22	40177424	40178425	2.999260579203511	2.5021959578558244
chr22	50185414	50186415	1.3161777096194822	1.2823350773308622
chr22	50200478	50201479	1.214523358873792	1.3856137927039798
chr22	50330273	50331274	1.30675073781809	1.6301886054860566
chr3	12350971	12351972	11.267257680064077	13.900305619368424
chr3	14432169	14433170	1.4688670685241272	1.6538178313385834
chr3	32304817	32305818	2.0145671384889527	1.8000828416356238
chr3	38024286	38025287	2.2514055986433004	2.097260913410625
chr3	42619318	42620319	1.5092959026142314	0.8984159799246164
chr3	42654004	42655005	1.6345005434019104	1.4892949124316235
chr3	49802760	49803761	1.500449300150533	1.7189946870108346
chr3	51941844	51942845	4.656869120107188	3.9071456199084524
chr3	52289573	52290574	4.181316341739315	1.702480333311098
chr3	55487141	55488142	1.935171947345867	1.7397897445953094
chr3	56801466	56802467	1.7334852301324164	2.323353123990369
chr3	71197891	71198892	0.9288178619018921	0.7981387855924847
chr3	73556437	73557438	7.219273132263245	4.61949659084583
chr3	123620125	123621126	1.9757808888804067	1.2996124266942977
chr3	126287204	126288205	1.6306984404298095	2.1954001575321347
chr3	129723612	129724613	4.698550161386465	5.1696659358707695
chr3	136927538	136928539	1.5383544757244707	1.1936218328091688
chr3	141401848	141402849	1.9612557513897235	1.8861885453477287
chr3	156816561	156817562	2.662962776816689	2.226671447525253
chr3	172039077	172040078	1.9872166889506977	2.8348434105579994
chr3	187737443	187738444	6.961888953331824	9.199814945707471
chr3	194633188	194634189	1.8353062145526593	1.7829028793942163
chr3	196711857	196712858	1.3976551270080018	1.4802519551047555
chr4	53507882	53508883	1.2058022932572798	0.9879241377125174
chr4	73222613	73223614	2.033838290463199	1.4479443444992912
chr4	76255952	76256953	1.0627063791616098	1.3718229710480152
chr4	122922096	122923097	1.3730118236103497	1.5572909886464652
chr4	142305443	142306444	1.1315123262510196	1.2767806982065175
chr4	159267236	159268237	2.1642864558842034	3.8329731831342584
chr4	184825618	184826619	4.549830951824054	5.072226253780094
chr5	43602662	43603663	1.567632476623718	1.3576975696848266
chr5	80487594	80488595	1.7583381245829366	2.1932267871174536
chr5	96702288	96703289	2.103119758202003	2.7099539459525763
chr5	113294448	113295449	1.6896787834358027	1.5994534141573553
chr5	116020526	116021527	1.8275929551405627	1.9817559834206218
chr5	119268191	119269192	2.652933784507729	3.9546603560249207
chr5	132830397	132831398	1.9667875672148896	1.4956368761700947
chr5	134525607	134526608	2.3998637983110642	2.145968599633856
chr5	138038105	138039106	1.349812973281601	2.4897536937689484
chr5	142697545	142698546	4.6346212100887385	6.955431291273424
chr5	147453458	147454459	1.6143640892798605	1.4876001146369247
chr5	159099982	159100983	4.878512696714906	4.787356093213274
chr5	177599631	177600632	1.7756720629986469	2.6037158123699777
chr5	180809939	180810940	2.955193022157286	2.9072512471989476
chr5	180830436	180831437	4.755572013130912	4.200635355232638
chr6	5132393	5133394	2.3583631908405316	3.5907583501868516
chr6	18264047	18265048	1.7033193756316927	1.2417795655729769
chr6	30326308	30327309	1.6017852862469562	2.4734956382156965
chr6	34695816	34696817	2.353136566954774	2.6528929549378235
chr6	56692802	56693803	2.35752694502458	2.3831508646319395
chr6	56843164	56844165	1.3157122898768712	1.359209905256639
chr6	79630828	79631829	1.4587620887413368	1.0477618031846336
chr6	106540633	106541634	5.670454958859499	5.495990307935269
chr6	109094318	109095319	3.6212144584541437	4.557886988093286
chr7	1054778	1055779	1.4081387138557244	1.626211143754698
chr7	5396743	5397744	2.1442615313153643	2.4534776329081174
chr7	7182046	7183047	1.4180090242094334	1.9719712679440922
chr7	43749768	43750769	5.734409291270253	6.641171380118295
chr7	99438421	99439422	1.337954350337163	1.6673959293962517
chr7	102395862	102396863	1.836082341806753	1.8565871917205057
chr7	107743603	107744604	1.9502832970252404	2.5947377167262515
chr7	128455339	128456340	5.808486882685186	4.078765334346236
chr7	131105897	131106898	3.015668703549868	2.1449026397733024
chr7	134890899	134891900	2.5250397100458137	2.5638626291082574
chr7	155251933	155252934	8.836692662501074	15.20479539756254
chr8	17675993	17676994	1.186083699320699	1.2454966434906851
chr8	101790476	101791477	1.9828170857157978	2.3193098648444757
chr8	106657167	106658168	2.140251489233423	2.644756723315645
chr8	119672952	119673953	2.4226819137283613	1.6747541043347929
chr8	144103749	144104750	2.2445110812649265	2.2885320104839724
chr8	144826539	144827540	1.9328154563332176	1.3128227403153587
chr9	652761	653762	3.4769702660620627	4.350271234661588
chr9	686263	687264	12.026071882219343	14.387382572109287
chr9	21559399	21560400	1.3528107067493054	1.5549075251772053
chr9	113536003	113537004	1.3903386765212327	1.8436819444764982
chr9	127802357	127803358	3.423330693964239	3.009340419635906
chr9	129110292	129111293	2.5501505781815843	2.8411339046238187
chr9	132877526	132878527	1.190753156755354	1.2602788173791135
chrX	9464557	9465558	1.3276675268701024	1.25649456385569
chrX	11427272	11428273	1.380916778762619	0.9489335752589441
chrX	15737769	15738770	1.2955306935953452	1.9211031513296681
chrX	52896805	52897806	2.7904975468867073	1.5412315603815792
chrX	52958017	52959018	2.3663614833652673	2.2336148969578495
chrX	72305413	72306414	1.4042302401273044	1.9912472721580026
chrX	72306686	72307687	1.4524785401366214	1.5297014761717367
chrX	100592859	100593860	2.378177145882682	3.3195450757687546
chrX	109536375	109537376	2.6582261160013085	2.3041272550037295
chrX	115017115	115018116	1.0603456521200967	1.137078461788354
chrX	136169136	136170137	2.7216953096951877	6.214157658976156
chrX	136204220	136205221	3.078246589378639	11.52855749603434
